date	impfungen	impfungen_kumulativ	impfungen_biontech	impfungen_biontech_kumulativ	impfungen_biontech_min1	impfungen_biontech_min1_kumulativ	impfungen_biontech_gi	impfungen_biontech_gi_kumulativ	impfungen_biontech_boost1	impfungen_biontech_boost1_kumulativ	impfungen_biontech_boost2	impfungen_biontech_boost2_kumulativ	impfungen_moderna	impfungen_moderna_kumulativ	impfungen_moderna_min1	impfungen_moderna_min1_kumulativ	impfungen_moderna_gi	impfungen_moderna_gi_kumulativ	impfungen_moderna_boost1	impfungen_moderna_boost1_kumulativ	impfungen_moderna_boost2	impfungen_moderna_boost2_kumulativ	impfungen_astra	impfungen_astra_kumulativ	impfungen_astra_min1	impfungen_astra_min1_kumulativ	impfungen_astra_gi	impfungen_astra_gi_kumulativ	impfungen_astra_boost1	impfungen_astra_boost1_kumulativ	impfungen_astra_boost2	impfungen_astra_boost2_kumulativ	impfungen_johnson	impfungen_johnson_kumulativ	impfungen_johnson_min1	impfungen_johnson_min1_kumulativ	impfungen_johnson_gi	impfungen_johnson_gi_kumulativ	impfungen_johnson_boost1	impfungen_johnson_boost1_kumulativ	impfungen_johnson_boost2	impfungen_johnson_boost2_kumulativ	impfungen_novavax	impfungen_novavax_kumulativ	impfungen_novavax_min1	impfungen_novavax_min1_kumulativ	impfungen_novavax_gi	impfungen_novavax_gi_kumulativ	impfungen_novavax_boost1	impfungen_novavax_boost1_kumulativ	impfungen_novavax_boost2	impfungen_novavax_boost2_kumulativ	personen_min1	personen_min1_kumulativ	impfungen_min1	impfungen_min1_kumulativ	impfquote_min1	personen_gi	personen_gi_kumulativ	impfungen_gi	impfungen_gi_kumulativ	impfquote_gi	personen_boost1	personen_boost1_kumulativ	impfungen_boost1	impfungen_boost1_kumulativ	impfquote_boost1	personen_boost2	personen_boost2_kumulativ	impfungen_boost2	impfungen_boost2_kumulativ	impfquote_boost2
2022-06-05	1612	182070822	1410	134274963	48	46500362	121	51080178	466	32455351	775	4239072	172	31128866	1	5137456	8	6361412	61	18628508	102	1001490	0	12796181	0	9273877	0	3513625	0	7984	0	695	12	3747181	2	3710470	10	11727	0	20108	0	4876	18	123631	6	63728	2	54876	10	3375	0	1652	57	64685893	57	64685893	0.7779	141	63315927	141	61021818	0.76142	537	51115326	537	51115326	0.6147	877	5247785	877	5247785	0.06311
2022-06-06	1805	182072627	1578	134276541	54	46500416	125	51080303	287	32455638	1112	4240184	209	31129075	0	5137456	8	6361420	69	18628577	132	1001622	0	12796181	0	9273877	0	3513625	0	7984	0	695	0	3747181	0	3710470	0	11727	0	20108	0	4876	18	123649	6	63734	9	54885	3	3378	0	1652	60	64685953	60	64685953	0.7779	142	63316069	142	61021960	0.76142	359	51115685	359	51115685	0.6147	1244	5249029	1244	5249029	0.06312
2022-06-07	33291	182105918	29039	134305580	966	46501382	1743	51082046	7433	32463071	18897	4259081	3716	31132791	63	5137519	102	6361522	883	18629460	2668	1004290	204	12796385	0	9273877	204	3513829	0	7984	0	695	32	3747213	2	3710472	24	11751	4	20112	2	4878	300	123949	112	63846	170	55055	17	3395	1	1653	1143	64687096	1143	64687096	0.77791	2243	63318312	2243	61024203	0.76145	8337	51124022	8337	51124022	0.6148	21568	5270597	21568	5270597	0.06338
2022-06-08	42406	182148324	37006	134342586	1011	46502393	1917	51083963	8385	32471456	25693	4284774	5062	31137853	82	5137601	125	6361647	822	18630282	4033	1008323	0	12796385	0	9273877	0	3513829	0	7984	0	695	21	3747234	7	3710479	5	11756	2	20114	7	4885	317	124266	110	63956	190	55245	16	3411	1	1654	1210	64688306	1210	64688306	0.77792	2237	63320549	2237	61026440	0.76148	9225	51133247	9225	51133247	0.61491	29734	5300331	29734	5300331	0.06374
2022-06-09	51643	182199967	46049	134388635	1314	46503707	2640	51086603	10435	32481891	31660	4316434	5167	31143020	73	5137674	127	6361774	903	18631185	4064	1012387	0	12796385	0	9273877	0	3513829	0	7984	0	695	45	3747279	5	3710484	6	11762	4	20118	30	4915	382	124648	120	64076	177	55422	30	3441	55	1709	1512	64689818	1512	64689818	0.77794	2950	63323499	2950	61029390	0.76151	11372	51144619	11372	51144619	0.61505	35809	5336140	35809	5336140	0.06417
2022-06-10	37579	182237546	32448	134421083	1116	46504823	2168	51088771	7662	32489553	21502	4337936	4762	31147782	75	5137749	148	6361922	985	18632170	3554	1015941	3	12796388	3	9273880	0	3513829	0	7984	0	695	28	3747307	4	3710488	11	11773	1	20119	12	4927	338	124986	105	64181	191	55613	31	3472	11	1720	1303	64691121	1303	64691121	0.77796	2518	63326017	2518	61031908	0.76154	8679	51153298	8679	51153298	0.61516	25079	5361219	25079	5361219	0.06447
2022-06-11	9474	182247020	7498	134428581	626	46505449	805	51089576	2185	32491738	3882	4341818	1739	31149521	44	5137793	53	6361975	341	18632511	1301	1017242	0	12796388	0	9273880	0	3513829	0	7984	0	695	4	3747311	0	3710488	3	11776	0	20119	1	4928	233	125219	70	64251	117	55730	33	3505	13	1733	740	64691861	740	64691861	0.77797	978	63326995	978	61032886	0.76155	2559	51155857	2559	51155857	0.61519	5197	5366416	5197	5366416	0.06454
2022-06-12	2322	182249342	1817	134430398	149	46505598	241	51089817	543	32492281	884	4342702	446	31149967	31	5137824	46	6362021	122	18632633	247	1017489	0	12796388	0	9273880	0	3513829	0	7984	0	695	2	3747313	0	3710488	2	11778	0	20119	0	4928	57	125276	24	64275	24	55754	8	3513	1	1734	204	64692065	204	64692065	0.77797	313	63327308	313	61033199	0.76156	673	51156530	673	51156530	0.61519	1132	5367548	1132	5367548	0.06455
2022-06-13	23010	182272352	20016	134450414	669	46506267	1344	51091161	4872	32497153	13131	4355833	2725	31152692	77	5137901	95	6362116	505	18633138	2048	1019537	2	12796390	0	9273880	0	3513829	0	7984	2	697	16	3747329	3	3710491	11	11789	2	20121	0	4928	251	125527	95	64370	124	55878	28	3541	4	1738	844	64692909	844	64692909	0.77798	1574	63328882	1574	61034773	0.76158	5407	51161937	5407	51161937	0.61526	15185	5382733	15185	5382733	0.06473
2022-06-14	45530	182317882	40271	134490685	1142	46507409	2172	51093333	8892	32506045	28065	4383898	4870	31157562	76	5137977	133	6362249	657	18633795	4004	1023541	2	12796392	0	9273880	2	3513831	0	7984	0	697	53	3747382	9	3710500	8	11797	8	20129	28	4956	334	125861	103	64473	173	56051	24	3565	34	1772	1330	64694239	1330	64694239	0.778	2488	63331370	2488	61037261	0.76161	9581	51171518	9581	51171518	0.61537	32131	5414864	32131	5414864	0.06512
2022-06-15	47964	182365846	41644	134532329	1642	46509051	2164	51095497	8365	32514410	29473	4413371	5936	31163498	115	5138092	172	6362421	877	18634672	4772	1028313	0	12796392	0	9273880	0	3513831	0	7984	0	697	21	3747403	3	3710503	6	11803	3	20132	9	4965	363	126224	137	64610	189	56240	28	3593	9	1781	1897	64696136	1897	64696136	0.77802	2531	63333901	2531	61039792	0.76164	9273	51180791	9273	51180791	0.61549	34263	5449127	34263	5449127	0.06553
2022-06-16	27064	182392910	22460	134554789	907	46509958	1361	51096858	4959	32519369	15233	4428604	4450	31167948	45	5138137	406	6362827	860	18635532	3139	1031452	0	12796392	0	9273880	0	3513831	0	7984	0	697	20	3747423	9	3710512	7	11810	3	20135	1	4966	134	126358	34	64644	82	56322	9	3602	9	1790	995	64697131	995	64697131	0.77803	1856	63335757	1856	61041648	0.76166	5831	51186622	5831	51186622	0.61556	18382	5467509	18382	5467509	0.06575
2022-06-17	33330	182426240	26815	134581604	930	46510888	1640	51098498	6307	32525676	17938	4446542	6179	31174127	53	5138190	131	6362958	1099	18636631	4896	1036348	0	12796392	0	9273880	0	3513831	0	7984	0	697	74	3747497	10	3710522	10	11820	9	20144	45	5011	262	126620	83	64727	158	56480	16	3618	5	1795	1076	64698207	1076	64698207	0.77804	1939	63337696	1939	61043587	0.76168	7431	51194053	7431	51194053	0.61565	22884	5490393	22884	5490393	0.06603
2022-06-18	9676	182435916	7332	134588936	481	46511369	649	51099147	1775	32527451	4427	4450969	2148	31176275	33	5138223	42	6363000	326	18636957	1747	1038095	0	12796392	0	9273880	0	3513831	0	7984	0	697	3	3747500	2	3710524	0	11820	1	20145	0	5011	193	126813	77	64804	93	56573	21	3639	2	1797	593	64698800	593	64698800	0.77805	784	63338480	784	61044371	0.76169	2123	51196176	2123	51196176	0.61567	6176	5496569	6176	5496569	0.0661
2022-06-19	4404	182440320	3293	134592229	212	46511581	267	51099414	839	32528290	1975	4452944	930	31177205	74	5138297	112	6363112	213	18637170	531	1038626	34	12796426	0	9273880	0	3513831	4	7988	30	727	0	3747500	0	3710524	0	11820	0	20145	0	5011	147	126960	52	64856	68	56641	25	3664	2	1799	338	64699138	338	64699138	0.77805	447	63338927	447	61044818	0.7617	1081	51197257	1081	51197257	0.61568	2538	5499107	2538	5499107	0.06613
2022-06-20	25410	182465730	21534	134613763	745	46512326	1117	51100531	4395	32532685	15277	4468221	3633	31180838	64	5138361	112	6363224	472	18637642	2985	1041611	2	12796428	0	9273880	2	3513833	0	7988	0	727	9	3747509	2	3710526	2	11822	1	20146	4	5015	232	127192	101	64957	122	56763	9	3673	0	1799	912	64700050	912	64700050	0.77807	1355	63340282	1355	61046173	0.76171	4877	51202134	4877	51202134	0.61574	18266	5517373	18266	5517373	0.06635
2022-06-21	49408	182515138	43254	134657017	1127	46513453	2126	51102657	8254	32540939	31747	4499968	5755	31186593	59	5138420	101	6363325	769	18638411	4826	1046437	1	12796429	1	9273881	0	3513833	0	7988	0	727	95	3747604	11	3710537	13	11835	4	20150	67	5082	303	127495	117	65074	151	56914	24	3697	11	1810	1315	64701365	1315	64701365	0.77808	2391	63342673	2391	61048564	0.76174	9051	51211185	9051	51211185	0.61585	36651	5554024	36651	5554024	0.06679
2022-06-22	54528	182569666	46637	134703654	1078	46514531	1884	51104541	8107	32549046	35568	4535536	7447	31194040	78	5138498	177	6363502	1001	18639412	6191	1052628	1	12796430	0	9273881	1	3513834	0	7988	0	727	113	3747717	6	3710543	7	11842	19	20169	81	5163	330	127825	124	65198	158	57072	37	3734	11	1821	1286	64702651	1286	64702651	0.7781	2227	63344900	2227	61050791	0.76177	9164	51220349	9164	51220349	0.61596	41851	5595875	41851	5595875	0.06729
2022-06-23	63937	182633603	55931	134759585	1342	46515873	2259	51106800	9520	32558566	42810	4578346	7694	31201734	73	5138571	123	6363625	885	18640297	6613	1059241	6	12796436	1	9273882	5	3513839	0	7988	0	727	28	3747745	0	3710543	0	11842	1	20170	27	5190	278	128103	83	65281	150	57222	26	3760	19	1840	1499	64704150	1499	64704150	0.77811	2537	63347437	2537	61053328	0.7618	10432	51230781	10432	51230781	0.61609	49469	5645344	49469	5645344	0.06789
2022-06-24	48328	182681931	40828	134800413	1347	46517220	2209	51109009	7922	32566488	29350	4607696	7068	31208802	210	5138781	214	6363839	937	18641234	5707	1064948	0	12796436	0	9273882	0	3513839	0	7988	0	727	54	3747799	9	3710552	5	11847	9	20179	31	5221	378	128481	137	65418	208	57430	25	3785	8	1848	1703	64705853	1703	64705853	0.77814	2636	63350073	2636	61055964	0.76183	8893	51239674	8893	51239674	0.61619	35096	5680440	35096	5680440	0.06831
2022-06-25	12124	182694055	9396	134809809	575	46517795	806	51109815	2509	32568997	5506	4613202	2502	31211304	52	5138833	65	6363904	440	18641674	1945	1066893	1	12796437	0	9273882	1	3513840	0	7988	0	727	3	3747802	1	3710553	1	11848	1	20180	0	5221	222	128703	86	65504	95	57525	32	3817	9	1857	714	64706567	714	64706567	0.77814	968	63351041	968	61056932	0.76184	2982	51242656	2982	51242656	0.61623	7460	5687900	7460	5687900	0.0684
2022-06-26	3210	182697265	2621	134812430	176	46517971	292	51110107	663	32569660	1490	4614692	499	31211803	53	5138886	53	6363957	83	18641757	310	1067203	0	12796437	0	9273882	0	3513840	0	7988	0	727	0	3747802	0	3710553	0	11848	0	20180	0	5221	90	128793	22	65526	20	57545	29	3846	19	1876	251	64706818	251	64706818	0.77815	365	63351406	365	61057297	0.76185	775	51243431	775	51243431	0.61624	1819	5689719	1819	5689719	0.06842
2022-06-27	24257	182721522	20721	134833151	646	46518617	1046	51111153	4424	32574084	14605	4629297	3327	31215130	88	5138974	116	6364073	497	18642254	2626	1069829	1	12796438	0	9273882	1	3513841	0	7988	0	727	38	3747840	6	3710559	4	11852	22	20202	6	5227	170	128963	76	65602	72	57617	21	3867	1	1877	816	64707634	816	64707634	0.77816	1239	63352645	1239	61058536	0.76186	4964	51248395	4964	51248395	0.6163	17238	5706957	17238	5706957	0.06863
2022-06-28	55425	182776947	49261	134882412	1952	46520569	2594	51113747	9575	32583659	35140	4664437	5504	31220634	97	5139071	175	6364248	867	18643121	4365	1074194	27	12796465	17	9273899	6	3513847	0	7988	4	731	301	3748141	225	3710784	49	11901	6	20208	21	5248	332	129295	118	65720	144	57761	52	3919	18	1895	2409	64710043	2409	64710043	0.77819	2968	63355613	2968	61061504	0.7619	10500	51258895	10500	51258895	0.61643	39548	5746505	39548	5746505	0.06911
2022-06-29	54220	182831167	47465	134929877	1243	46521812	1927	51115674	8964	32592623	35331	4699768	6404	31227038	83	5139154	139	6364387	856	18643977	5326	1079520	13	12796478	0	9273899	0	3513847	0	7988	13	744	100	3748241	2	3710786	4	11905	5	20213	89	5337	238	129533	89	65809	114	57875	26	3945	9	1904	1417	64711460	1417	64711460	0.7782	2184	63357797	2184	61063688	0.76192	9851	51268746	9851	51268746	0.61654	40768	5787273	40768	5787273	0.0696
2022-06-30	60873	182892040	54373	134984250	1425	46523237	2584	51118258	10883	32603506	39481	4739249	6175	31233213	56	5139210	128	6364515	1327	18645304	4664	1084184	2	12796480	0	9273899	2	3513849	0	7988	0	744	29	3748270	0	3710786	4	11909	7	20220	18	5355	294	129827	107	65916	134	58009	37	3982	16	1920	1588	64713048	1588	64713048	0.77822	2852	63360649	2852	61066540	0.76196	12254	51281000	12254	51281000	0.61669	44179	5831452	44179	5831452	0.07013
2022-07-01	35483	182927523	30388	135014638	1148	46524385	1686	51119944	6043	32609549	21511	4760760	4755	31237968	35	5139245	89	6364604	781	18646085	3850	1088034	0	12796480	0	9273899	0	3513849	0	7988	0	744	48	3748318	40	3710826	6	11915	2	20222	0	5355	292	130119	78	65994	137	58146	71	4053	6	1926	1301	64714349	1301	64714349	0.77824	1918	63362567	1918	61068458	0.76198	6897	51287897	6897	51287897	0.61677	25367	5856819	25367	5856819	0.07043
2022-07-02	10373	182937896	8292	135022930	478	46524863	787	51120731	2761	32612310	4266	4765026	1941	31239909	8	5139253	24	6364628	276	18646361	1633	1089667	18	12796498	0	9273899	0	3513849	0	7988	18	762	3	3748321	1	3710827	0	11915	0	20222	2	5357	119	130238	25	66019	74	58220	19	4072	1	1927	512	64714861	512	64714861	0.77824	885	63363452	885	61069343	0.76199	3056	51290953	3056	51290953	0.61681	5920	5862739	5920	5862739	0.0705
2022-07-03	2657	182940553	2216	135025146	88	46524951	175	51120906	596	32612906	1357	4766383	400	31240309	2	5139255	18	6364646	89	18646450	291	1089958	0	12796498	0	9273899	0	3513849	0	7988	0	762	1	3748322	0	3710827	1	11916	0	20222	0	5357	40	130278	13	66032	9	58229	9	4081	9	1936	103	64714964	103	64714964	0.77824	203	63363655	203	61069546	0.76199	694	51291647	694	51291647	0.61682	1657	5864396	1657	5864396	0.07052
2022-07-04	20870	182961423	17940	135043086	542	46525493	853	51121759	4164	32617070	12381	4778764	2816	31243125	28	5139283	50	6364696	549	18646999	2189	1092147	4	12796502	1	9273900	0	3513849	2	7990	1	763	6	3748328	1	3710828	4	11920	1	20223	0	5357	104	130382	37	66069	51	58280	11	4092	5	1941	609	64715573	609	64715573	0.77825	958	63364613	958	61070504	0.76201	4727	51296374	4727	51296374	0.61688	14576	5878972	14576	5878972	0.0707
2022-07-05	47348	183008771	42097	135085183	999	46526492	1596	51123355	7175	32624245	32327	4811091	5043	31248168	78	5139361	87	6364783	652	18647651	4226	1096373	1	12796503	0	9273900	0	3513849	0	7990	1	764	31	3748359	9	3710837	2	11922	8	20231	12	5369	176	130558	49	66118	88	58368	14	4106	25	1966	1135	64716708	1135	64716708	0.77827	1773	63366386	1773	61072277	0.76203	7849	51304223	7849	51304223	0.61697	36591	5915563	36591	5915563	0.07114
2022-07-06	52221	183060992	45951	135131134	1100	46527592	1784	51125139	7937	32632182	35130	4846221	5989	31254157	67	5139428	92	6364875	700	18648351	5130	1101503	1	12796504	0	9273900	1	3513850	0	7990	0	764	30	3748389	15	3710852	2	11924	4	20235	9	5378	250	130808	93	66211	134	58502	13	4119	10	1976	1275	64717983	1275	64717983	0.77828	2013	63368399	2013	61074290	0.76205	8654	51312877	8654	51312877	0.61707	40279	5955842	40279	5955842	0.07162
2022-07-07	60070	183121062	53051	135184185	1360	46528952	2666	51127805	9605	32641787	39420	4885641	6655	31260812	68	5139496	121	6364996	848	18649199	5618	1107121	13	12796517	6	9273906	6	3513856	1	7991	0	764	64	3748453	10	3710862	8	11932	15	20250	31	5409	287	131095	96	66307	134	58636	37	4156	20	1996	1540	64719523	1540	64719523	0.7783	2935	63371334	2935	61077225	0.76209	10506	51323383	10506	51323383	0.6172	45089	6000931	45089	6000931	0.07217
2022-07-08	42021	183163083	36073	135220258	1092	46530044	1661	51129466	6818	32648605	26502	4912143	5604	31266416	83	5139579	118	6365114	793	18649992	4610	1111731	0	12796517	0	9273906	0	3513856	0	7991	0	764	48	3748501	16	3710878	6	11938	10	20260	16	5425	296	131391	101	66408	149	58785	25	4181	21	2017	1292	64720815	1292	64720815	0.77832	1934	63373268	1934	61079159	0.76211	7646	51331029	7646	51331029	0.61729	31149	6032080	31149	6032080	0.07254
2022-07-09	11430	183174513	8966	135229224	496	46530540	651	51130117	2204	32650809	5615	4917758	2306	31268722	43	5139622	35	6365149	368	18650360	1860	1113591	0	12796517	0	9273906	0	3513856	0	7991	0	764	13	3748514	8	3710886	2	11940	1	20261	2	5427	145	131536	50	66458	74	58859	16	4197	5	2022	597	64721412	597	64721412	0.77832	762	63374030	762	61079921	0.76212	2589	51333618	2589	51333618	0.61732	7482	6039562	7482	6039562	0.07263
2022-07-10	2642	183177155	2122	135231346	66	46530606	115	51130232	484	32651293	1457	4919215	464	31269186	7	5139629	15	6365164	77	18650437	365	1113956	3	12796520	0	9273906	0	3513856	3	7994	0	764	1	3748515	0	3710886	1	11941	0	20261	0	5427	52	131588	7	66465	24	58883	13	4210	8	2030	80	64721492	80	64721492	0.77832	155	63374185	155	61080076	0.76212	577	51334195	577	51334195	0.61733	1830	6041392	1830	6041392	0.07265
2022-07-11	24857	183202012	20897	135252243	819	46531425	1077	51131309	4835	32656128	14166	4933381	3353	31272539	70	5139699	87	6365251	442	18650879	2754	1116710	8	12796528	5	9273911	0	3513856	0	7994	3	767	87	3748602	8	3710894	0	11941	10	20271	69	5496	512	132100	63	66528	417	59300	18	4228	14	2044	965	64722457	965	64722457	0.77833	1581	63375766	1581	61081657	0.76214	5305	51339500	5305	51339500	0.61739	17006	6058398	17006	6058398	0.07286
2022-07-12	56733	183258745	49760	135302003	1273	46532698	1970	51133279	7374	32663502	39143	4972524	6640	31279179	61	5139760	86	6365337	655	18651534	5838	1122548	0	12796528	0	9273911	0	3513856	0	7994	0	767	60	3748662	18	3710912	8	11949	10	20281	24	5520	273	132373	92	66620	140	59440	26	4254	15	2059	1444	64723901	1444	64723901	0.77835	2204	63377970	2204	61083861	0.76217	8065	51347565	8065	51347565	0.61749	45020	6103418	45020	6103418	0.0734
2022-07-13	59446	183318191	51446	135353449	1049	46533747	1731	51135010	7957	32671459	40709	5013233	7804	31286983	43	5139803	116	6365453	796	18652330	6849	1129397	3	12796531	1	9273912	1	3513857	0	7994	1	768	18	3748680	2	3710914	4	11953	10	20291	2	5522	175	132548	67	66687	81	59521	15	4269	12	2071	1162	64725063	1162	64725063	0.77837	1933	63379903	1933	61085794	0.76219	8778	51356343	8778	51356343	0.6176	47573	6150991	47573	6150991	0.07397
2022-07-14	65050	183383241	56576	135410025	1033	46534780	1743	51136753	8320	32679779	45480	5058713	8261	31295244	34	5139837	65	6365518	747	18653077	7415	1136812	2	12796533	2	9273914	0	3513857	0	7994	0	768	27	3748707	15	3710929	3	11956	0	20291	9	5531	184	132732	50	66737	79	59600	26	4295	29	2100	1134	64726197	1134	64726197	0.77838	1890	63381793	1890	61087684	0.76221	9093	51365436	9093	51365436	0.61771	52933	6203924	52933	6203924	0.07461
2022-07-15	54021	183437262	44008	135454033	1092	46535872	1667	51138420	6594	32686373	34655	5093368	9698	31304942	125	5139962	331	6365849	952	18654029	8290	1145102	1	12796534	0	9273914	0	3513857	1	7995	0	768	89	3748796	70	3710999	5	11961	3	20294	11	5542	225	132957	77	66814	109	59709	19	4314	20	2120	1364	64727561	1364	64727561	0.7784	2112	63383905	2112	61089796	0.76224	7569	51373005	7569	51373005	0.6178	42976	6246900	42976	6246900	0.07512
2022-07-16	16234	183453496	12148	135466181	550	46536422	677	51139097	2482	32688855	8439	5101807	3879	31308821	36	5139998	38	6365887	436	18654465	3369	1148471	15	12796549	0	9273914	0	3513857	2	7997	13	781	1	3748797	1	3711000	0	11961	0	20294	0	5542	191	133148	81	66895	80	59789	20	4334	10	2130	668	64728229	668	64728229	0.7784	795	63384700	795	61090591	0.76225	2940	51375945	2940	51375945	0.61783	11831	6258731	11831	6258731	0.07527
2022-07-17	3795	183457291	2964	135469145	122	46536544	163	51139260	646	32689501	2033	5103840	758	31309579	18	5140016	29	6365916	101	18654566	610	1149081	0	12796549	0	9273914	0	3513857	0	7997	0	781	5	3748802	0	3711000	3	11964	2	20296	0	5542	68	133216	17	66912	15	59804	15	4349	21	2151	157	64728386	157	64728386	0.77841	210	63384910	210	61090801	0.76225	764	51376709	764	51376709	0.61784	2664	6261395	2664	6261395	0.0753
2022-07-18	25789	183483080	21606	135490751	570	46537114	804	51140064	3984	32693485	16248	5120088	4009	31313588	30	5140046	57	6365973	498	18655064	3424	1152505	24	12796573	4	9273918	0	3513857	3	8000	17	798	40	3748842	18	3711018	15	11979	6	20302	1	5543	110	133326	48	66960	45	59849	11	4360	6	2157	670	64729056	670	64729056	0.77841	921	63385831	921	61091722	0.76226	4502	51381211	4502	51381211	0.6179	19696	6281091	19696	6281091	0.07553
2022-07-19	51801	183534881	45809	135536560	808	46537922	1311	51141375	5940	32699425	37750	5157838	5742	31319330	113	5140159	141	6366114	649	18655713	4839	1157344	0	12796573	0	9273918	0	3513857	0	8000	0	798	39	3748881	12	3711030	16	11995	8	20310	3	5546	211	133537	69	67029	99	59948	28	4388	15	2172	1002	64730058	1002	64730058	0.77843	1567	63387398	1567	61093289	0.76228	6625	51387836	6625	51387836	0.61798	42607	6323698	42607	6323698	0.07605
2022-07-20	50478	183585359	44447	135581007	856	46538778	1319	51142694	5921	32705346	36351	5194189	5829	31325159	51	5140210	77	6366191	570	18656283	5131	1162475	0	12796573	0	9273918	0	3513857	0	8000	0	798	29	3748910	6	3711036	8	12003	2	20312	13	5559	173	133710	54	67083	77	60025	12	4400	30	2202	967	64731025	967	64731025	0.77844	1481	63388879	1481	61094770	0.7623	6505	51394341	6505	51394341	0.61805	41525	6365223	41525	6365223	0.07655
2022-07-21	63470	183648829	55507	135636514	1031	46539809	1541	51144235	7429	32712775	45506	5239695	7653	31332812	98	5140308	116	6366307	749	18657032	6690	1169165	0	12796573	0	9273918	0	3513857	0	8000	0	798	64	3748974	32	3711068	0	12003	6	20318	26	5585	246	133956	74	67157	115	60140	36	4436	21	2223	1235	64732260	1235	64732260	0.77845	1772	63390651	1772	61096542	0.76232	8220	51402561	8220	51402561	0.61815	52243	6417466	52243	6417466	0.07717
